id,created_at,text
20749218631,2010-08-10 00:17:51,@RonJeffries genkuie follow. In Kazakhstan we like of your articles on session/exploratory testing. Why you not like automatic test?
20742478287,2010-08-09 22:38:29,#agile2010 not forget tomorrow Fishbowl on Obsessive Compulsive Development. Team #1 write Clojure in Ruby. Team #2 write Ruby in Clojure.
20741975092,2010-08-09 22:30:27,@dwhelan if agile ever out of fashion in U S and A you are able work as agile coach Kazakhstan? For expert we pay in camel. #agile2010
20741708005,2010-08-09 22:26:14,"@lisacrispin jagshemash. I am think you would like work for startup in Kazakhstan, we pay in donkey. We do lean Kanban agile TDD Cucumber."
20740567380,2010-08-09 22:06:25,"@yourdon exploratory tester expensive in Kazakhstan, need cultural learning so are able philosophy. But is worth, they find 1 bug/month."
20738889025,2010-08-09 21:38:40,"@jeantabaka #agile2010: ""An answer is an invitation to stop learning"". Is so true. When MySQL DB crash, I not fix, I start learn PostgreSQL."
20738325168,2010-08-09 21:29:21,For #agile2010 not forget attend talk tonight of @unclebobmartin on history of agile from 1955 to present.
20738090326,2010-08-09 21:25:23,"@yourdon genkuie.You are exploratory or automatic testing?We fired tester of exploratory, he always say can not know when done. #agile2010"
20737495359,2010-08-09 21:15:15,"In Kazakhstan startup is Cucumber very much recommend. Azamat is like it a lot, and so is his donkey. #agile2010"
20732737196,2010-08-09 19:53:13,Friend from U S and A is tell me can not able do context driven testing correctly if have Computer Science degree. Is true? #agile2010
20724409879,2010-08-09 17:28:21,"@therobot genkuie compliment ""el sysadmin definitivo"". I tell Azamat about it, he is put on business card, is score lots hot womans."
20723208632,2010-08-09 17:09:09,@ripienaar in #devops we can able lead horse to water AND make it drink.
20723007068,2010-08-09 17:05:59,Kazakhstan govt use exploratory test consultant. First day job he is bring down nation private cloud by type Ctrl-Alt-F2-Tab-X. #agile2010
20722485922,2010-08-09 16:58:11,@pharkmillups congratulation Riak acquisition by Joyent. Is MS Access backend of Riak main purpose for it?
20721228544,2010-08-09 16:39:17,@jbrains genkuie #agile2010 Dude Law value=why/how. In Kazakhstan startup how is almost 0. Is mean value is infinite yes?
20720261221,2010-08-09 16:24:44,"How many Kanban expert is take change lightbulb? Only 1, but lightbulb is need answer 5 Whys first. #agile2010"
20718103457,2010-08-09 15:53:19,"@michelesliger genkuie follow. I am in agree of you, #agile2010 is MUCH hysterical. I am want know more Kanban, please tweet."
20715907635,2010-08-09 15:22:07,"@whizz genkuie clarify. You are born Czechoslovakia? Good country, is landlocked as Kazakhstan. I like bra model from there."
20715700834,2010-08-09 15:19:13,"In Kazakhstan startup tester is 3 class citizen after architect and #devops. Is same at #agile2010? We are use intern as tester, is enough."
20715396946,2010-08-09 15:14:59,"Interesting panel #agile2010: ""Why Automated Testing Didn't Discover The Toyota Prius Defect And How Exploratory Testing Would Have Helped"""
20715133016,2010-08-09 15:11:22,"Also at #agile2010 not miss ""Mating Dance Of The Tester: A Very Short Performance"""
20714641806,2010-08-09 15:04:36,"For #agile2010 I like session for today ""Large Scale, Distributed Development: Why It Only Works In Simulation But Not In The Real World"""
20711750544,2010-08-09 14:25:12,1 liter White Horse is very good for exploratory testing.You not know what you do and you find lot of bug. #agile2010 #contextdriventesting
20711591935,2010-08-09 14:23:01,We are run iteration of 2 day then meeting for inspect app and have meal of lamb and White Horse (1/2 milk of mare + 1/2 vodka). #agile2010
20711342822,2010-08-09 14:19:36,"Jagshemash #agile2010. We are small #devops startup in Kazakhstan. We try do pair programming but not work, Azamat is stink like wild boar."
20672221224,2010-08-09 02:02:05,"Azamat is practice Behaviour Driven Development. When he behave as drunk pig, he get beat by wife and can not able program next day."
20671509555,2010-08-09 01:51:13,"Motto of #agile2010 is Shu Ha Ri, is old martial art of naked wrestling. Is mean if not agile you are bitch of somebody."
20670224157,2010-08-09 01:31:20,Friend Anatoly is use be of Soviet Academy. He call say finish read P!=NP paper. Is true.
20664524289,2010-08-09 00:00:58,@zedshaw we offer cloud computing 10TB+ in private cloud Kazakhstan. We can able do fuckyou very good for mongrel2.org.
20656858057,2010-08-08 21:48:55,"@GeorgeReese here other new joke: cloud expert walk into bar not talk to any body. Bar tender say: ""why so private?"""
20656735392,2010-08-08 21:46:33,@GeorgeReese joke is very new in Kazakhstan. Is may be old in U S and A. We are at least 20 year behind. With strong #devops hope catch up.
20656482749,2010-08-08 21:42:05,"@GeorgeReese here joke to light mood: how many cloud expert it take change light bulb? Can not change, can only give advice on how change."
20656072142,2010-08-08 21:34:08,"Law of #devops monitoring: if use open source monitoring system, it evolve until it can be replace by Nagios plugin"
20655933337,2010-08-08 21:31:26,Also Azamat is find unit test is bulls shit. Is no need when write NoSQL database which is self heal.
20655851849,2010-08-08 21:29:58,Azamat is make a good progress on script language Kaban. Is now event based. He is rewrite CouchDB in Kaban next.
20636538210,2010-08-08 15:36:56,"@jamesurquhart @rosy1280 is law of #devops cloud AI: is no AI in cloud, #devops have need use own brain."
20635456482,2010-08-08 15:20:51,"Law of #devops metrics: if you not measure it, @allspaw is not include it in his books."
20635201347,2010-08-08 15:17:23,Law of #devops relativity: time is relative in infrastructure unless use NTP.
20606427710,2010-08-08 05:23:29,"You know TV show 'Real Housewives of Astana'? Is very interesting, show hot womans raise camel, donkey and sheep while husband work #devops."
20582341637,2010-08-07 22:33:46,"@GeorgeReese genkuie. We are use 3 private cloud for Astana startup. Are not connected internet, best of security practice."
20581934559,2010-08-07 22:25:27,"@GeorgeReese I am confuse. ""Use private or public cloud"" is true logic value itself. Why rest of the article?"
20579976078,2010-08-07 21:45:54,"@GeorgeReese genkuie post of private cloud security. I am think your conclusion is ""use private or public cloud"". Is accurate?"
20577464364,2010-08-07 20:52:58,"Friend in U S and A industry of TV is tell me Scott McNealy is play main part in 'Last Comic Standing"". Is true?"
20576709047,2010-08-07 20:37:08,"@postwait wa wa wee wa! I have hear is much violent in U S and A. Kazakhstan is place of peace, we only fight of fist asshole Uzbeks."
20573368271,2010-08-07 19:27:04,@jchris I am able make joke of cousin same as mother but I refrain.
20573285813,2010-08-07 19:25:22,"@CloudCEO @mccrory @samj is clear you not know #devops. IP can not able be steal, is reserved block of IP for you, other get IP conflict."
20572300117,2010-08-07 19:05:27,"@ShitMyDevOpSays also I hear rumor 10gen team is present MongoDB autosharding live on stage of next episode ""America's Got Talent"". Is true?"
20572233996,2010-08-07 19:04:07,@FrancescoC genkuie @jchris compliment. I hear he is stud too.
20571316038,2010-08-07 18:46:19,@ShitMyDevOpSays coincide of mention devops reality show. Azamat is got offer main role in 'America's Toughest Jobs: Rewriting CouchDB in C'
20570849279,2010-08-07 18:37:18,"@zedshaw I not get why poster hate you. I like of work you do. Azamat is deploy mongrel2 for startup, is 10x better than asshole mongrel."
20570598438,2010-08-07 18:32:22,@AlTobey @CloudCEO for #devops all is need 5 things: 1) public/private cloud; 2) ruby/python; 3) chef/puppet; 4) NoSQL; 5) tweet 35% time
20568289948,2010-08-07 17:51:00,@CloudCEO I am not suprise #ArchCamp out of idea for tool of cloud. Is Arch in title mean architect? That is explain. You need #devops.
20568141298,2010-08-07 17:48:28,@ripienaar is also Python comes with include battery. Next version is include Django.
20562997088,2010-08-07 16:27:16,#devops  tactics and strategy. Tactics is how optimal reboot Windows servers after patch install. Strategy is replace Windows with Unix.
20561859070,2010-08-07 16:10:19,@philiph is OK he/she has fool Azamat too. Azamat is like very much pour any things down of leg.
20560395075,2010-08-07 15:48:27,@markimbriaco nice luck for new job. In Kazakhstan we say 'may camel never thirst'. Is Heroku hire you for event-base NoSQL? See node.js.
20559652460,2010-08-07 15:37:33,"@antonyfalco Bolivar is fashion of old. In our startup we share steed for pair programming, is very efficient."
20558947149,2010-08-07 15:27:06,@accesshosting genkuie for follow. I not have suspect MS Access is use outside Kazakhstan. Is warm for heart. You are let @tnm8 knows yes?
20558058503,2010-08-07 15:14:06,"@FrancescoC plucked chicken is cheap, we give to intern. For industry expert as you we offer live camel or small donkey troop."
20530092247,2010-08-07 05:39:44,"@CloudCEO I am interest hear continuous deployment discussion.  Is strange, I not knew Cloud has CEO. You need Cloud Devops?"
20528487187,2010-08-07 05:10:20,"@tnm8 I not want CouchDB use MS Access, I use on own for new Riak backend. I am try convince MS branch in Almaty of open source Access."
20527692013,2010-08-07 04:56:26,@jchris before embark ALGOL rewrite I ask in humble consider Turbo Pascal with Paradox backend. Is very common in Astana #devops.
20526423900,2010-08-07 04:34:55,@voodootikigod is twitter in flame because announcement couchdb is rewrite in node.js. I LIKE VERY MUCH!
20519577207,2010-08-07 02:47:46,"I not understand U S and A jargon. What is mean when #devops say to application: ""NOW YOU GONNA SCALE FOR ME BITCH!"" ???"
20519487745,2010-08-07 02:46:21,@fujin_ Azamat he is know #opscode #opschef #ruby #devops #sysadmin #msaccess #visualc++ #vista #sqlserver2000 #msexchange. Is OK if he DM?
20519350571,2010-08-07 02:44:18,"I have friend Jimmy in U S and A, he call tell me: ""In #devops we do it 24x7"""
20516090440,2010-08-07 01:53:57,"@sippndipp my horse is your horse, your Rails server my Rails server. You are true of mustache, is sign of manliness yes."
20511415496,2010-08-07 00:41:40,"@strlen you are make 2 mistake: 1) stalin is still supreme ruler Russia; 2) is not C in Soviet #devops, is Cobol"
20509190634,2010-08-07 00:05:25,"Is good discussion on Twitter on distributed database write in C. Not understand, is very subtle. Why not use javascript all way down?"
20508070176,2010-08-06 23:46:45,"@tnm8 in Kazakhstan saying 'not count donkey before hatch'. We start MS Access, only then MS SQL Server."
20503681413,2010-08-06 22:33:23,"@tnm8 is fun you mention event-drive framework. We are work on it at Kazakhstan startup. Is all javascript, we think call it mode.js."
20500680532,2010-08-06 21:42:08,In Kazakhstan startup is tester shot Taser if customer find bug first. Is same in U S and A? We have many intern use as tester. #devops
20500527100,2010-08-06 21:39:20,#ff @DEVOPS_BORAT @ShitMyDevopSays @DBAHULK @DEVOPS_BORAT @ShitMyDevopSays @DBAHULK @DEVOPS_BORAT @ShitMyDevopSays @DBAHULK @DEVOPS_BORAT
20499747511,2010-08-06 21:25:12,Also with continuous integration we are do push to production in instant. If fail is Arduino kill donkey. Azamat has kill 23 donkey so far.
20499358585,2010-08-06 21:18:23,For Continuous Integration in startup we port crontab to Rails and run build. We have Arduino too is pull donkey tail yell when bad checkin.
20477383221,2010-08-06 15:27:37,"If work as tester in Kazakhstan is not fair, only paid 1 sheep. Architect paid 1 camel and #devops paid 1 donkey. Is same in U S and A?"
20445221439,2010-08-06 05:40:20,@jtroyer is fact that #devops &gt; #virtualization. Not need @v12n_borat then.
20445124816,2010-08-06 05:38:22,"@jmhodges is @moonpolysoft Kazakhstan #devops? If no, he can not able be me."
20443646335,2010-08-06 05:10:03,I am confuse: is VMworld community conference or is organize by Citrix? Is not clear from homepage.
20429441187,2010-08-06 01:38:28,Revise #devops work day: 45% stare fail whale; 35% read blog; 10% dream infrastructure is scalable; 5% look Apple product online; 5% do shit
20424157609,2010-08-06 00:22:43,@FrancescoC I agree full of Twitter downtime. Is bulls shit. Azamat is rewrite clone in Erlang though. He may need consulting if you can.
20420503277,2010-08-05 23:29:03,"Compute on envelope's back say Twitter clone is handle Central Asia traffic with 2 server. Is big territory, few people. Rails should be OK."
20420211840,2010-08-05 23:24:46,"Azamat is sick of whale fail, is write Twitter clone in modern technology: cloud, NoSQL, erlang, clojure, ZeroMQ. Is for Central Asia only."
20419430239,2010-08-05 23:13:42,"@vambenepe in #devops not need many hour sleep, is self organizing. Also if carry pager you not sleep for 1 week, need watch infrastructure."
20418351899,2010-08-05 22:56:49,@mramos29 is easy judge book by cover when is animal cover by Tim O'Reilly.
20418279003,2010-08-05 22:55:40,"Wa wa wee wa! I not realized how much depend on Twitter here in Kazakhstan. Is not good when it go down, maybe it need use cloud and NoSQL?"
20417153851,2010-08-05 21:38:52,In #devops we *can* able judge book by cover.
20417153835,2010-08-05 21:38:52,In #devops we *can* able judge book by cover.
20413437563,2010-08-05 20:10:40,"@tnm8 I have use early version MS Access 1993. Was very good, easy create GUI too. Is good hear of NoSQL on it. I remember read Riak use it?"
20412993473,2010-08-05 20:02:37,Is true Microsoft Azure cloud based on Virtual PC? Or was it JumpBox?
20412828330,2010-08-05 19:59:52,At #bizconf I recommend bickering talk 3 PM. Is on how destroy self organizing team. Is like pull network cable out of MongoDB server.
20407584754,2010-08-05 18:27:20,"@damienkatz genkuie link asshole architect. In University I was teach do inverse of 5 rules. Was during Soviet time, was no #devops culture."
20406872062,2010-08-05 18:15:24,For cloud are you recommend gigabit network? Am think ask Bekzat network guy upgrade 3COM switch from 10/100 MB.
20406055249,2010-08-05 18:01:34,"@obfuscurity also is what @surgecon? In Kazakhstan surge is when power go out. It happen very much, is why need self heal cloud and NoSQL."
20405879426,2010-08-05 17:58:44,@obfuscurity genkuie @surgecon invite. I am think of it. It depend on schedule of NoSQL implementation for Kazakhstan government.
20403150355,2010-08-05 17:14:28,I wish I able go #bizconf. From first day schedule I like go 'box lunch'. I have never see boxing in lunchtime. I think Obie Fernandez win.
20402798236,2010-08-05 17:09:11,"Our startup CTO is put sign in office so #devops read and stay in #devops: ""higher monkey climbs tree, more you can able see his ass""."
20401290289,2010-08-05 16:46:59,Wa wa wee wa! MongoDB 1.6.0 out have autosharding. I am try on new servers I have buy from local Compaq branch. Autoshard is autoheal yes?
20399647186,2010-08-05 16:23:20,"I read of MongoDB durability issue. What is problem? If database is corrupting it not matter so much, nobody is use in production anyway."
20399034808,2010-08-05 16:14:24,I have hear VMWare buy Redis and start sell as VMSQL. Is true? Is cheaper than Cassandra of Riptano?
20365035444,2010-08-05 05:33:06,@igrigorik genkuie for find tip. I tell Azamat of it. He know rm -rf already but not combine with find yet. Is good NoSQL can heal self.
20363984366,2010-08-05 05:12:31,@jtimberman I am suprise of you use sudo. In #devops culture everybody is know root password but nobody is use it. #publickeyssh
20355451421,2010-08-05 02:52:39,#devops work day: 35% read tweet; 20% write tweet; 15% read blog; 15% meeting; 10% dream infrastructure is scalable; 5% do some shit
20353555504,2010-08-05 02:23:58,@Obdurodon I agree in full with RedHat is linux not synonym for Ubuntu. In #devops we know better is linux actually Debian.
20351866117,2010-08-05 01:58:14,"@solarce genkuie. Not know what poignant mean, I am hope is good. In my language mean some like horse stud."
20339542643,2010-08-04 22:49:16,"@cscotta genkuie! Is open of eye. You are good #devops. Any time you want job, let me know. Plenty of sexytime in Kazakhstan."
20338581512,2010-08-04 22:34:10,@cscotta genkuie FTP idea. Is not same as telnet right?
20337806433,2010-08-04 22:21:40,@ajsharp what you recommend replace S3? SAN or NAS?
20337138480,2010-08-04 22:11:10,"@ShitMyDevOpSays what type DVCS you recommend for #devops? In Kazakhstan we have RCS, almost as git, only more old and reliable."
20334939755,2010-08-04 21:34:45,@vambenepe genkuie tip on Prop 8. Now I am think I understand. Is what in Kazakhstan we call 'bromance' yes?
20333761140,2010-08-04 21:15:08,Is somebody please explain noise on Prop 8? Is what Prop 8? Can I have cultural learning?
20333680251,2010-08-04 21:13:49,Is me only or is Google Wave have remind of Microsoft Bob?
20331164241,2010-08-04 20:30:11,"@dimacus if you want relocate Kazakhstan, we have Unix position open. Requirement is 3 or more NoSQL product knowledge. Is plenty sexytime."
20330862728,2010-08-04 20:24:56,"@jrecursive genkuie for cultural learning of Cassandra. Is myth figure full of tragedy, no? Not good omen for Kazakhstan govt. NoSQL deploy."
20330769975,2010-08-04 20:23:18,@dimacus for high blood pressure of Active Directory I recommend replace of LDAP + Samba. Is what we do in #devops to be able have sexytime.
20324557171,2010-08-04 18:38:54,@tnm8 is good hear. You know Star Trek was launch from Kazakhstan? Is from Baikonur. Also Mark Shuttleworth launch there.
20324434443,2010-08-04 18:36:42,@timbray genkuie for follow. You know we have statue of you in Almaty? Is inscription 'Father of XML'. Is next to RMS statue.
20324124211,2010-08-04 18:31:16,"Is true Cassandra grow itself in cloud and heal itself? I read of tolerance to faults, it say can rebuild itself after nuclear war. Is true?"
20323170218,2010-08-04 18:15:07,@botchagalupe I am sorry you are block me from twitter. I would be 2000 follower. Why you say devops != scripts? Is Azamat work waste then?
20322271468,2010-08-04 18:00:06,Azamat make progress in script language Kaban. Is possible read file contain Қазақстан by use backtick `cat file`. Is better than Ruby 1.9.1
20320606364,2010-08-04 17:32:49,"Wa wa wee wa! I was think all NoSQL product have same API, as SQL only no join. I need learn each NoSQL for itself? Is bulls shit."
20317763679,2010-08-04 16:47:53,"@swardley I am honor by compliment but is true #devops are #4 after industry expert, CTO and chief architect. #5 is tester."
20317056589,2010-08-04 16:37:21,"@swardley genkuie. We not have any you describe in Kazakhstan. You are far over head of me. I do #devops, that's all it."
20314778474,2010-08-04 16:03:15,"For NoSQL product I am look combination Cassandra, MongoDB and Redis. Each a type of rabbit warren. I am think is cunning. You like choice?"
20314418885,2010-08-04 15:58:09,@zedshaw Jagshemash. I know I bore is because I not use sexytime word anymore. I am leave it to you. Is also code speak for itself. Rock on.
20314243312,2010-08-04 15:55:28,"I am research NoSQL product for Kazakhstan govt. You know saying ""cunning rabbit has 3 warren""? Is why I look for 3 product use same time."
20313998476,2010-08-04 15:51:43,"@swardley is what you direct attention on during day? I like very much to do same if possible. I wish it is NoSQL, yes?"
20281590124,2010-08-04 05:27:45,"I am achieve zen mind by stare at @zedshaw twitter avatar. Is black pitch or is wave subtle in it? Can not tell, but I feel very gladness."
20281394472,2010-08-04 05:23:53,@jtimberman Jagshemash. I also have drink 2 type milk of mare today: Jabe and Adaev. I high recommend Adaev if you can able try.
20273610755,2010-08-04 03:12:43,"In Kazakhstan good manner is ask person you meet about health of livestock first. In #devops same, need ask of server CPU utilization first."
20265922370,2010-08-04 01:18:09,@ampledata are you test splunk? Full version is cost same 15 camel in Kazakhstan. Free version is choke on my 1 GB syslog.
20263891472,2010-08-04 00:48:09,Law of eliminate bottleneck: is always the database. Also ask @DBAHULK.
20263508110,2010-08-04 00:42:29,"Borat law of disk for #devops: disk always get full because of log. Is like boil milk of mare, always happen when you not look."
20255824790,2010-08-03 22:43:51,"Cultural learning #devops: is Microsoft buy Twitter? Old Kazakhstan proverb say no: ""in vain is .NET spread in sight of bird"""
20248968113,2010-08-03 20:45:53,Old Kazakhstan proverb: Blessed is the mother who gives birth to a #devops.
20239274180,2010-08-03 17:55:56,@vambenepe what you ask is Cloud fallacy #6: committee is able make cloud standard with no actual implementing. Is story of OSI 7-layer.
20238242612,2010-08-03 17:38:34,Cloud fallacy #5: cloud is make your application scalable. Is like say 9 cows can produce 1 calf in 1 month.
20236860153,2010-08-03 17:15:56,@zeddsdead genkuie NoSQL explain. I understand all except word 'standard'. Are you Oracle guy?
20236774237,2010-08-03 17:14:35,@jtimberman is what Caps you talk about? I have hear REST yes.
20233536310,2010-08-03 16:25:00,@obfuscurity you laugh but dump in memory + iterate is exactly what I am do.
20232970484,2010-08-03 16:16:12,"I am final understand NoSQL: is 1 value for 1 key, is scale infinite. I am have only 1 question: how I do join?"
20232350073,2010-08-03 16:06:55,I am understand No in NoSQL. I am not understand SQL in NoSQL. #devops
20227378068,2010-08-03 14:53:48,"@vambenepe I love you too, but like brother only OK? Not Bruno style."
20224918511,2010-08-03 14:18:15,Azamat is make good progress on script language Kaban. He is now have white space significant. #devops
20185486317,2010-08-03 01:53:20,@dkubb compiler theory is horse shit. I have study at University never use it. For #devops all need is Unix lemur book and @ShitMyDevOpSays.
20185046279,2010-08-03 01:46:31,@ShitMyDevOpSays my lips stretch is show my naked teeth (is Kazakh poetic for LOL)
20180434534,2010-08-03 00:35:42,Cloud not need sysadmin actually 1/2 true. Need sysadmin of special power as a bull able make penetrate whole cow farm. Is called #devops.
20179961417,2010-08-03 00:28:19,Cloud fallacy #4: not need sysadmin. Is like say in cow farm not need human take care. Is cow milk herself?
20173249667,2010-08-02 22:43:06,Cloud fallacy #3: sum of human knowledge on #cloud is @swardley + @jamesurquhart
20169263114,2010-08-02 21:36:18,Cloud fallacy #2: if read many article and tweet on cloud from cloud experts then is very easy understand and deploy cloud.         NOT!
20167166316,2010-08-02 20:58:51,@strlen genkuie for trust in presenting skill. I work on it very much. I work on fallacy of cloud. #1 easy: OpenStack is game changer.
20164137481,2010-08-02 20:04:01,Friend from Kazakhstan government call say they also use Continuous Deployment in healthcare. Interesting stat: mortality rate up only 9.6%
20163126699,2010-08-02 19:45:50,In our startup with #continuousdeployment is engineer fired if not deploy to prod 8 time/day. Rest of time must spent talk angry customer.
20162572738,2010-08-02 19:35:57,"I have start apply Continuous Deployment in Astana startup. Is very easy, no need QA/test team. Push to prod. then take call from customer."
20157473775,2010-08-02 18:08:33,"Is saying in Kazakhstan ""not put cart before horse"". In #continuousdeployment it mean not test before deploy to production. Is make easy!"
20157055189,2010-08-02 18:01:21,I am learn Continuous Deployment of Eric Ries blogs. He used apply it for IMVU now he not work there anymore. Why?
20139362284,2010-08-02 13:30:49,Aibat is return from #defcon. He say he had sexytime in Las Vegas with 2 cougars. Is possible? Is not puma attack kill human?
20100272323,2010-08-02 00:44:49,@joshowens Jagshemash. I am very open of infrastructure. Ask any question you like and I contribute your podcast.
20098358310,2010-08-02 00:12:52,@ShitMyDevOpSays I am get worry see no tweet from you. You too busy with #devops? Remind that true #devops is spend 35% time on tweet.
20096640952,2010-08-01 23:44:08,@portertech I am true happy you like Gentoo. Is also prefer OS of Azamat. He say all other Linux flavor should call Wimpy Buttercakes Linux.
20089428316,2010-08-01 21:38:37,@philiph is @ericp98 good #devops? Is he want relocate Kazakhstan? We are hire in Rails startup. We give 1 camel to promise new hire.
20083226109,2010-08-01 19:38:07,@obie genkuie for RubyConf remind. Will submit proposal on Rails use cases in glorious nation of Kazakhstan. Will try have @dhh present it.
20082570533,2010-08-01 19:25:17,@Ubuntuka is why in #devops always run everywhere as root. In #devops culture is much of a trust. Sudo is insult.
20082375959,2010-08-01 19:21:39,Microsoft branch in Almaty call say they offer 50% off their new NoSQL product code name Bob. I am tempting try.
20076574672,2010-08-01 17:31:13,I have new startup in Astana. We make new site is call DevopsBook. Is for devops to be friend and share photo of Apple product they own.
20075320865,2010-08-01 17:09:06,"Aibat went Ninja party last night at #defcon. Was 2 woman and 354 man. Was pool party but no sex no alcohol, all too busy crack password."
20073662333,2010-08-01 16:40:08,Great success! Aibat win Crack Me If You Can prize at #defcon!He is crack 52768 of 53000 password.Was easy with private cloud in Kazakhstan.
20039726839,2010-08-01 03:41:12,@obie in final example I in person use Rails for site like 'Am I Hot Or Not' but for #devops. Is in alpha now. You would be vote very hot.
20039498203,2010-08-01 03:37:24,@obie also in Kazakhstan #devops use Rails for web apps for donkey farm management. Is food rations compute and assign to donkey in Rails.
20039339467,2010-08-01 03:34:47,"@obie hello from glorious nation of Kazakhstan for Rails book you work. All startup in Astana is oblige use Rails, is not allow use Django."
20038638987,2010-08-01 03:23:19,Also dmtf.org site is very easy use. All link open PDF document. Is like Kazakhstan government site too. I LIKE!
20038416034,2010-08-01 03:19:46,"I am read DMTF cloud standard document. I have English not good sufficient, but I understand a bits. In a nut's shell, is same CORBA."
20036496300,2010-08-01 02:48:54,I am work with Bekzat network guy on cloud standards. We not get why so much fuss. Is need be based on OSI 7-layer. Will publish soon.
20029830639,2010-08-01 00:56:57,Azamat is make nice progress on his new script language Kaban. Is able now assign number to variable without segfault. #devops #ftw
19999075590,2010-07-31 15:30:20,Today I deploy MongoDB 1.6RC2 for biggest bank of Kazakhstan. They desperate for autosharding. Failure rate is 11% is good enough at bank.
19998577861,2010-07-31 15:23:03,Prize 1 hacking in #defcon for asshole Uzbek. He is social engineer jury and sell them 3 donkeys + 2 camels as racehorse.
19997559002,2010-07-31 15:08:17,"Aibat call say got prize 2 for hacking at #defcon. He is manage own all wireless home router in Kazakhstan, they play rickroll every hour."
19957141981,2010-07-31 02:03:23,@blueben make safe you order White Horse: 1/2 milk of mare and 1/2 pure alcohol of apple. Better than Capt Jack.
19956480434,2010-07-31 01:53:09,I am ashame how Azamat behave in Sysadmin Day feast. He get very drunk and start yell 'Devs suck balls of Ops'. This not #devops!
19922669573,2010-07-30 16:35:32,Aibat call say he is meet Fyodor in #defcon. Aibat is now nmap master. He is also learn tool FOCA2. He is ready make penetration any thing.
19922134491,2010-07-30 16:28:06,"For Sysadmin Day Azamat prepare best drink in Kazakhstan. Is name White Horse, is consist 1/2 milk of mare and 1/2 pure alcohol of apple."
19919621168,2010-07-30 15:53:35,"In our village Azamat is give big feast today. We have 3 dev+2 sysadmin is #devops and 1 old network guy he not like #devops, he like 3COM."
19918610230,2010-07-30 15:39:57,"Have happy Sysadmin Day! In #devops we say ""May router never drop packet, may server have 3650 day uptime and may donkey turn into horse"""
19868511413,2010-07-30 00:43:49,@aussielunix in #devops I recommend Gentoo. Is hard as rock. Is also painful as when you have deep cut but is good for character build.
19868050971,2010-07-30 00:36:33,@jeffbarr in vacation you very welcome in Kazakhstan. I am able arrange visit old plutonium mine if Amazon need more datacenter Asia region.
19867491169,2010-07-30 00:27:55,@leonardovaz Azamat need learn lots of Unix before he is able play RMS in movie. You know we have RMS bronze statue in Almaty?
19863854784,2010-07-29 23:30:49,"@leonardovaz in Kazakhstan is Mandrake very popular Linux for home user. Business is run mix of NetWare 4.0, WinNT 4.0 and RHEL 4.0."
19860889533,2010-07-29 22:44:20,Aibat call say for #defcon on Sysadmin Appreciation Day all go visit Las Vegas strip club for free. Is same in Kazakhstan!
19860554453,2010-07-29 22:39:15,@mperham I am guarantee great success with Nagios! My alerts go to a pair sharp spurs which pierce donkey ribs and his noise wake me up.
19853791991,2010-07-29 20:45:35,@mperham in Kazakhstan we have saying 'Old trusty donkey better than unprove new horse'. Is why in Kazakhstan #devops always is use nagios.
19850794706,2010-07-29 19:51:53,@swardley what you think a business idea: install plug computer for all house of Kazakhstan and run cloud. Is good proof concept #openstack?
19850468421,2010-07-29 19:46:03,@swardley genkuie. Good idea #cloudbarn. I make sure you invited as keynote speaker. You know Kazakhstan is #9 size country in world?
19850330695,2010-07-29 19:43:38,Aibat call say he is learn lots in #defcon. U S and A hacker is teach him how make ATM rickroll.
19849870818,2010-07-29 19:35:29,"@swardley ha ha even virtual donkey is need care, feed, monitor, SLA, queuing, NoSQL and many more. Not many farmer is know do it right."
19848770955,2010-07-29 19:15:52,@swardley is difference between everybody know now how put bridle 1 donkey and everybody run farm of 1000 donkey. #cloud #scale #openstack
19847220533,2010-07-29 18:49:18,@vimtips repeat tips is suck goat. Here is new tip from Azamat: all you can do in vim can also do in combination of sed and awk.
19841681210,2010-07-29 17:17:58,Aibat has teach me 2 easy step secure any Unix:1)not run any command root or sudo 2)not run any service is listen on port. Is private cloud?
19837143704,2010-07-29 16:10:02,Aibat #blackhat skill is hack karaoke machine play rickroll in Kazakh language. Is very cruel on ear. #defcon.
19836553194,2010-07-29 16:01:35,If you go #defcon say Jagshemash to Aibat #1 top hacker Kazakhstan. Is easy to spot he is disguise in t-blouse say 'I am asshole Uzbek'.
19791945473,2010-07-29 02:46:34,Inverse Yoda law of #devops: is no dev and no ops; is only #devops.
19789908889,2010-07-29 02:17:45,Law of #devops cloud: who can is deploy cloud; who can't is give talk about cloud.
19781577295,2010-07-29 00:10:42,@yourabi in Kazakhstan for Sysadmin Appreciation Day is sysadmin allowed ride camel 1 hour then drink 1 liter White Hump (camel milk+vodka)
19773375237,2010-07-28 21:59:59,@blueben I agree full of #devops much more as automation. Is mean also spend 35% of time on tweet and not get much a shit done.
19772819227,2010-07-28 21:50:30,"I help Azamat write new scripting language. Is named Kaban, mean wild boar in Kazakhstan. It is best mix of Perl, Ruby and Python. #devops"
19770792515,2010-07-28 21:16:01,"I am try tell Azamat good #devops need learn modern language as Clojure, Go, Seph or C++. Azamat say Unix hacker roll own. He is work on it."
19768786483,2010-07-28 20:40:49,Azamat is much enthusiast for Unix pipe. He is write interpreter like Ruby in one long sequence of pipes. Will be on GitHub soon.
